y,y+,y*,rhob,rhow,ub,ut,Tb,Tw,ew,hw,cw,sm,Gm,mum,lam,cpm,cvm,Prm,Eckm,Tmfw,umfb,umft,Tffw,uffb,ufft,upupb,upupt,vpvpb,vpvpt,wpwpb,wpwpt,upvpb,upvpt,TpTpw,vpTpb,vpTpt,ufufb,ufuft,ufuftauw,vfvfb,vfvft,vfvftauw,wfwfb,wfwft,wfwftauw,ufvfb,ufvft,ufvftauw,TfTfw,vfTfb,vfTfw,<ufufb>,<ufuft>,<vfvfb>,<vfvft>,<wfwfb>,<wfwft>,<ufvfb>,<ufvft>,<TfTfw>,<vfTfb>,<vfTft>,Shear1,Shear2,M1,M2,Re,rhormsj,rhormsw,Mrms,Trmsj,Trmsw,prmsj,crmsj,Grms,T0rmsj,srms,cprms,cvrms,murmsj,larmsj,Prrms,Eckrms,Mt,urmsb,urms+,urms*,vrmsb,vrms+,vrms*,wrmsb,wrms+,wrms*,vrt+,vrt*,vrtx+,vrtx*,vrty+,vrty*,vrtz+,vrtz*,divrms+,divrms*,ducrrms,-rhoupvp,-rhovpTp,-upvp_duy,T0,ducros,qtot,retaus,ropup,ropvp,ropwp"
6.163836122E-01,3.861158447E+02,1.236474457E+02,9.595389366E-01,3.850955665E-01,1.090370297E+00,3.111004066E+01,2.573221207E+00,2.573134422E+00,2.573101997E+00,2.573101997E+00,1.604068637E+00,7.796271362E+02,1.200000048E+00,1.937834859E+00,1.937834859E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.758019328E+00,2.573221207E+00,1.090211034E+00,3.110549545E+01,-8.681725012E-05,1.592864719E-04,4.544702359E-03,4.389817361E-03,3.573547363E+00,1.780261751E-03,1.449228764E+00,2.251047408E-03,1.832473516E+00,1.215184107E-03,9.892252088E-01,1.003809273E-03,4.537549394E-04,1.294636633E-02,1.690744190E-03,1.376356602E+00,1.376356602E+00,6.853888626E-04,5.579433441E-01,5.579433441E-01,8.659680025E-04,7.049445510E-01,7.049445510E-01,4.695309035E-04,3.822233975E-01,3.822233975E-01,3.885032493E-04,1.765953639E-04,5.038552918E-03,4.389842506E-03,3.573567867E+00,1.780277817E-03,1.449241877E+00,2.251047408E-03,1.832473516E+00,-1.215204364E-03,-9.892416596E-01,1.003816724E-03,-4.537439090E-04,-1.294605248E-02,3.836163580E-01,4.043639600E-01,2.092983246E+00,2.089648485E+00,3.872743164E+03,1.798293181E-02,6.925150752E-03,1.202735156E-01,1.231275313E-02,3.168231249E-02,2.321021073E-02,6.182224955E-03,2.756875801E-06,5.832927674E-02,1.027263355E+01,9.876584045E-06,5.543031421E-06,8.640556596E-03,8.640556596E-03,2.009986474E-06,1.986134499E-01,1.758666188E-01,6.625487655E-02,1.890359521E+00,1.173081875E+00,4.219309613E-02,1.203837633E+00,7.470541596E-01,4.744489864E-02,1.353680134E+00,8.400411606E-01,1.049227417E-01,6.229589134E-02,5.964014307E-02,5.975817889E-02,2.214054391E-02,-2.886202674E-05,5.750727360E-05,-2.864524504E-05,7.804750348E-04,1.512431074E-03,0.000000000E+00,3.822297454E-01,3.758044841E-05,1.388315707E-01,4.836153984E+00,0.000000000E+00,6.900203228E-02,2.006014404E+02,-1.018124390E+01,8.112971306E+00,-2.650473118E-01
6.224558949E-01,3.899196472E+02,1.248444824E+02,9.594445825E-01,3.850577176E-01,1.091886282E+00,3.115329361E+01,2.573661089E+00,2.573572636E+00,2.573540211E+00,2.573540211E+00,1.604205847E+00,7.797891846E+02,1.200000048E+00,1.938066602E+00,1.938066602E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.762460589E+00,2.573661089E+00,1.091732025E+00,3.114889336E+01,-8.843406977E-05,1.542187092E-04,4.400110804E-03,4.333739169E-03,3.527896881E+00,1.766331610E-03,1.437888861E+00,2.223125892E-03,1.809744120E+00,1.195894438E-03,9.735223055E-01,9.801554261E-04,4.432504938E-04,1.264665741E-02,1.668838086E-03,1.358523965E+00,1.358523965E+00,6.799530238E-04,5.535182953E-01,5.535182953E-01,8.551249630E-04,6.961176991E-01,6.961176991E-01,4.619957181E-04,3.760893345E-01,3.760893345E-01,3.792341158E-04,1.724614558E-04,4.920606036E-03,4.333762918E-03,3.527916193E+00,1.766346977E-03,1.437901378E+00,2.223125892E-03,1.809744120E+00,-1.195913530E-03,-9.735378623E-01,9.801633423E-04,-4.432395217E-04,-1.264634449E-02,3.775441051E-01,3.979756534E-01,2.095674276E+00,2.092374802E+00,3.877282471E+03,1.783008687E-02,6.865615956E-03,1.195691377E-01,1.216474641E-02,3.130680695E-02,2.304228581E-02,6.107580382E-03,2.756875801E-06,5.790919811E-02,1.012956047E+01,9.876584045E-06,5.543031421E-06,8.536416106E-03,8.536416106E-03,2.009986474E-06,1.976994872E-01,1.748261005E-01,6.583032012E-02,1.878246188E+00,1.165507674E+00,4.202769324E-02,1.199118495E+00,7.440890670E-01,4.714970291E-02,1.345257759E+00,8.347734809E-01,1.039691940E-01,6.168836355E-02,5.907879397E-02,5.927749723E-02,2.188631520E-02,-2.800373113E-05,5.594451432E-05,-2.794078318E-05,7.749495562E-04,1.501903287E-03,0.000000000E+00,3.760953546E-01,3.670071237E-05,1.393460780E-01,4.842659950E+00,0.000000000E+00,6.734914333E-02,2.005675964E+02,-9.857808113E+00,7.922884464E+00,-2.626262009E-01
6.285758615E-01,3.937532959E+02,1.260510788E+02,9.593526721E-01,3.850208223E-01,1.093396187E+00,3.119637108E+01,2.574093580E+00,2.574003458E+00,2.573971033E+00,2.573971033E+00,1.604340911E+00,7.799483032E+02,1.200000048E+00,1.938294530E+00,1.938294530E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.766892433E+00,2.574093580E+00,1.093246698E+00,3.119211006E+01,-8.990633796E-05,1.493795135E-04,4.262040369E-03,4.277688451E-03,3.482268572E+00,1.752461307E-03,1.426597714E+00,2.195405774E-03,1.787178397E+00,1.176448655E-03,9.576924443E-01,9.569725371E-04,4.328119685E-04,1.234882977E-02,1.646959339E-03,1.340713501E+00,1.340713501E+00,6.745433784E-04,5.491145849E-01,5.491145849E-01,8.443639963E-04,6.873577237E-01,6.873577237E-01,4.544048570E-04,3.699099720E-01,3.699099720E-01,3.701549431E-04,1.683562004E-04,4.803476389E-03,4.277710803E-03,3.482286692E+00,1.752475975E-03,1.426609635E+00,2.195405774E-03,1.787178397E+00,-1.176466700E-03,-9.577071071E-01,9.569806280E-04,-4.328010837E-04,-1.234851964E-02,3.714241683E-01,3.915368021E-01,2.098356485E+00,2.095091820E+00,3.881815674E+03,1.767821051E-02,6.806482561E-03,1.188593954E-01,1.201801002E-02,3.093434870E-02,2.287403308E-02,6.033582147E-03,2.756875801E-06,5.748783052E-02,9.988152504E+00,9.876584045E-06,5.543031421E-06,8.433173411E-03,8.433173411E-03,2.009986474E-06,1.967731118E-01,1.737830043E-01,6.540322304E-02,1.866060257E+00,1.157890439E+00,4.186235741E-02,1.194401145E+00,7.411262989E-01,4.685479403E-02,1.336843491E+00,8.295124769E-01,1.030206904E-01,6.108297408E-02,5.852071568E-02,5.880007520E-02,2.162683010E-02,-2.716759991E-05,5.442144175E-05,-2.725384184E-05,7.695854874E-04,1.491682720E-03,0.000000000E+00,3.699156344E-01,3.582707723E-05,1.398878694E-01,4.849142075E+00,0.000000000E+00,6.572777778E-02,2.005344086E+02,-9.548940659E+00,7.734954357E+00,-2.596453428E-01
6.347438693E-01,3.976170654E+02,1.272673264E+02,9.592631459E-01,3.849849105E-01,1.094899297E+00,3.123925972E+01,2.574518681E+00,2.574427366E+00,2.574394703E+00,2.574394703E+00,1.604473710E+00,7.801045532E+02,1.200000048E+00,1.938518643E+00,1.938518643E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.771313071E+00,2.574518681E+00,1.094754577E+00,3.123512840E+01,-9.123835480E-05,1.447631803E-04,4.130329005E-03,4.221658222E-03,3.436656713E+00,1.738657127E-03,1.415360451E+00,2.167877741E-03,1.764769077E+00,1.156847226E-03,9.417358637E-01,9.342576377E-04,4.224407603E-04,1.205292251E-02,1.625104691E-03,1.322922587E+00,1.322922587E+00,6.691624294E-04,5.447341800E-01,5.447341800E-01,8.336814353E-04,6.786615252E-01,6.786615252E-01,4.467584076E-04,3.636853695E-01,3.636853695E-01,3.612642759E-04,1.642800198E-04,4.687176086E-03,4.221679177E-03,3.436673880E+00,1.738671097E-03,1.415371776E+00,2.167877741E-03,1.764769077E+00,-1.156864339E-03,-9.417497516E-01,9.342659614E-04,-4.224299919E-04,-1.205261517E-02,3.652561307E-01,3.850469589E-01,2.101028681E+00,2.097798347E+00,3.886340088E+03,1.752732694E-02,6.747759879E-03,1.181441247E-01,1.187256631E-02,3.056500852E-02,2.270550653E-02,5.960242357E-03,2.756875801E-06,5.706507340E-02,9.848434448E+00,9.876584045E-06,5.543031421E-06,8.330846205E-03,8.330846205E-03,2.009986474E-06,1.958339065E-01,1.727371514E-01,6.497346610E-02,1.853798747E+00,1.150228500E+00,4.169715568E-02,1.189687610E+00,7.381671071E-01,4.656008631E-02,1.328435063E+00,8.242565989E-01,1.020772606E-01,6.047975644E-02,5.796602741E-02,5.832578987E-02,2.136158943E-02,-2.635029523E-05,5.293068534E-05,-2.658038829E-05,7.643830613E-04,1.481770189E-03,0.000000000E+00,3.636907339E-01,3.495963392E-05,1.404611170E-01,4.855598927E+00,0.000000000E+00,6.413541734E-02,2.005018616E+02,-9.254278183E+00,7.549125671E+00,-2.560799718E-01
6.409603357E-01,4.015112000E+02,1.284933014E+02,9.591759443E-01,3.849498928E-01,1.096395135E+00,3.128193855E+01,2.574936390E+00,2.574843884E+00,2.574811459E+00,2.574811459E+00,1.604604244E+00,7.802578735E+02,1.200000048E+00,1.938738942E+00,1.938738942E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.775720358E+00,2.574936390E+00,1.096254826E+00,3.127793312E+01,-9.243455133E-05,1.403630449E-04,4.004785791E-03,4.165643826E-03,3.391057968E+00,1.724926871E-03,1.404183269E+00,2.140534110E-03,1.742509723E+00,1.137090265E-03,9.256526232E-01,9.120085160E-04,4.121387610E-04,1.175898965E-02,1.603271463E-03,1.305149198E+00,1.305149198E+00,6.638129125E-04,5.403794050E-01,5.403794050E-01,8.230739622E-04,6.700264215E-01,6.700264215E-01,4.390563117E-04,3.574154377E-01,3.574154377E-01,3.525608336E-04,1.602335687E-04,4.571724683E-03,4.165663384E-03,3.391073942E+00,1.724940143E-03,1.404193997E+00,2.140534110E-03,1.742509723E+00,-1.137106447E-03,-9.256657958E-01,9.120170143E-04,-4.121281090E-04,-1.175868604E-02,3.590396643E-01,3.785056770E-01,2.103689432E+00,2.100493670E+00,3.890853760E+03,1.737746038E-02,6.689454895E-03,1.174231693E-01,1.172844414E-02,3.019886464E-02,2.253676392E-02,5.887574516E-03,2.756875801E-06,5.664085224E-02,9.710435867E+00,9.876584045E-06,5.543031421E-06,8.229454048E-03,8.229454048E-03,2.009986474E-06,1.948814690E-01,1.716884524E-01,6.454097480E-02,1.841459036E+00,1.142520189E+00,4.153218493E-02,1.184980869E+00,7.352132797E-01,4.626550153E-02,1.320030093E+00,8.190042973E-01,1.011386514E-01,5.987820402E-02,5.741481483E-02,5.785463750E-02,2.109021507E-02,-2.554872299E-05,5.146576950E-05,-2.591704651E-05,7.593415794E-04,1.472164528E-03,0.000000000E+00,3.574205041E-01,3.409851706E-05,1.410693377E-01,4.862027645E+00,0.000000000E+00,6.256848574E-02,2.004699707E+02,-8.973399162E+00,7.365353584E+00,-2.519264519E-01
6.472256184E-01,4.054359131E+02,1.297290649E+02,9.590910673E-01,3.849158287E-01,1.097883105E+00,3.132439232E+01,2.575346947E+00,2.575253487E+00,2.575221062E+00,2.575221062E+00,1.604732513E+00,7.804083862E+02,1.200000048E+00,1.938955426E+00,1.938955426E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.780112267E+00,2.575346947E+00,1.097746968E+00,3.132050705E+01,-9.349933680E-05,1.361717441E-04,3.885201411E-03,4.109642003E-03,3.345469475E+00,1.711279619E-03,1.393073559E+00,2.113367431E-03,1.720394731E+00,1.117177424E-03,9.094424248E-01,8.902229602E-04,4.019082407E-04,1.146709640E-02,1.581457909E-03,1.287391782E+00,1.287391782E+00,6.584983203E-04,5.360530615E-01,5.360530615E-01,8.125387831E-04,6.614502668E-01,6.614502668E-01,4.312983074E-04,3.510999978E-01,3.510999978E-01,3.440434230E-04,1.562176185E-04,4.457143135E-03,4.109660629E-03,3.345484734E+00,1.711292192E-03,1.393083811E+00,2.113367431E-03,1.720394731E+00,-1.117192674E-03,-9.094548821E-01,8.902316913E-04,-4.018977343E-04,-1.146679651E-02,3.527743816E-01,3.719124794E-01,2.106337786E+00,2.103176117E+00,3.895354248E+03,1.722863689E-02,6.631578319E-03,1.166964173E-01,1.158567145E-02,2.983599529E-02,2.236786857E-02,5.815593060E-03,2.756875801E-06,5.621509627E-02,9.574185371E+00,9.876584045E-06,5.543031421E-06,8.129015565E-03,8.129015565E-03,2.009986474E-06,1.939155310E-01,1.706368178E-01,6.410566717E-02,1.829039097E+00,1.134764075E+00,4.136756063E-02,1.180283785E+00,7.322666049E-01,4.597096145E-02,1.311626315E+00,8.137542009E-01,1.002046838E-01,5.927781761E-02,5.686715245E-02,5.738675967E-02,2.081247605E-02,-2.476063673E-05,5.002237958E-05,-2.526174285E-05,7.544584223E-04,1.462860848E-03,0.000000000E+00,3.511047959E-01,3.324389399E-05,1.417153478E-01,4.868424892E+00,0.000000000E+00,6.102311239E-02,2.004387054E+02,-8.705836296E+00,7.183600426E+00,-2.472322136E-01
6.535401344E-01,4.093914490E+02,1.309747162E+02,9.590083361E-01,3.848826289E-01,1.099362493E+00,3.136660004E+01,2.575750351E+00,2.575655937E+00,2.575623512E+00,2.575623512E+00,1.604858518E+00,7.805560913E+02,1.200000048E+00,1.939168215E+00,1.939168215E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.784486532E+00,2.575750351E+00,1.099230289E+00,3.136282921E+01,-9.443685849E-05,1.321817836E-04,3.771361429E-03,4.053651821E-03,3.299890280E+00,1.697725267E-03,1.382039666E+00,2.086371416E-03,1.698418498E+00,1.097107539E-03,8.931045532E-01,8.688993403E-04,3.917513823E-04,1.117730420E-02,1.559662633E-03,1.269649267E+00,1.269649267E+00,6.532224943E-04,5.317582488E-01,5.317582488E-01,8.020733367E-04,6.529307961E-01,6.529307961E-01,4.234839289E-04,3.447386920E-01,3.447386920E-01,3.357111418E-04,1.522329403E-04,4.343453795E-03,4.053669050E-03,3.299904585E+00,1.697737258E-03,1.382049441E+00,2.086371416E-03,1.698418498E+00,-1.097122091E-03,-8.931163549E-01,8.689082460E-04,-3.917410213E-04,-1.117700897E-02,3.464598656E-01,3.652669787E-01,2.108972549E+00,2.105844498E+00,3.899838867E+03,1.708089001E-02,6.574141793E-03,1.159637347E-01,1.144428458E-02,2.947649360E-02,2.219889313E-02,5.744315218E-03,2.756875801E-06,5.578775704E-02,9.439720154E+00,9.876584045E-06,5.543031421E-06,8.029555902E-03,8.029555902E-03,2.009986474E-06,1.929358095E-01,1.695822030E-01,6.366747618E-02,1.816536665E+00,1.126958847E+00,4.120340571E-02,1.175600290E+00,7.293294072E-01,4.567639530E-02,1.303221941E+00,8.085051179E-01,9.927570820E-02,5.867859349E-02,5.632308871E-02,5.692269281E-02,2.052827738E-02,-2.398460856E-05,4.859816181E-05,-2.461355143E-05,7.497304468E-04,1.453852979E-03,0.000000000E+00,3.447432220E-01,3.239592479E-05,1.424011886E-01,4.874788284E+00,0.000000000E+00,5.949572474E-02,2.004080811E+02,-8.451111794E+00,7.003832340E+00,-2.421137989E-01
6.599042416E-01,4.133780823E+02,1.322303314E+02,9.589278102E-01,3.848503232E-01,1.100832462E+00,3.140854263E+01,2.576146603E+00,2.576051235E+00,2.576018810E+00,2.576018810E+00,1.604982376E+00,7.807009277E+02,1.200000048E+00,1.939377189E+00,1.939377189E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.788841009E+00,2.576146603E+00,1.100704193E+00,3.140488052E+01,-9.525105997E-05,1.283861784E-04,3.663066542E-03,3.997672349E-03,3.254320145E+00,1.684274757E-03,1.371090174E+00,2.059540013E-03,1.676576257E+00,1.076879678E-03,8.766379952E-01,8.480362594E-04,3.816701646E-04,1.088967081E-02,1.537885168E-03,1.251921177E+00,1.251921177E+00,6.479894510E-04,5.274982452E-01,5.274982452E-01,7.916752947E-04,6.444662809E-01,6.444662809E-01,4.156127106E-04,3.383311033E-01,3.383311033E-01,3.275632043E-04,1.482802036E-04,4.230675288E-03,3.997688647E-03,3.254333735E+00,1.684286166E-03,1.371099472E+00,2.059540013E-03,1.676576257E+00,-1.076893415E-03,-8.766491413E-01,8.480453398E-04,-3.816599783E-04,-1.088938024E-02,3.400957584E-01,3.585686982E-01,2.111592531E+00,2.108497858E+00,3.904305176E+03,1.693425514E-02,6.517156959E-03,1.152250245E-01,1.130431890E-02,2.912046202E-02,2.202990092E-02,5.673760083E-03,2.756875801E-06,5.535878986E-02,9.307079315E+00,9.876584045E-06,5.543031421E-06,7.931101136E-03,7.931101136E-03,2.009986474E-06,1.919420958E-01,1.685246080E-01,6.322633475E-02,1.803950191E+00,1.119103312E+00,4.103986174E-02,1.170933962E+00,7.264040709E-01,4.538173601E-02,1.294814825E+00,8.032557368E-01,9.835262597E-02,5.808105692E-02,5.578264222E-02,5.646345764E-02,2.023761719E-02,-2.321986904E-05,4.719217759E-05,-2.397230855E-05,7.451553247E-04,1.445136848E-03,0.000000000E+00,3.383353949E-01,3.155475497E-05,1.431284696E-01,4.881114960E+00,0.000000000E+00,5.798335746E-02,2.003780670E+02,-8.208782196E+00,6.826014519E+00,-2.367420048E-01
6.663182974E-01,4.173959961E+02,1.334959869E+02,9.588494301E-01,3.848188818E-01,1.102292657E+00,3.145020103E+01,2.576535463E+00,2.576439619E+00,2.576406956E+00,2.576406956E+00,1.605103970E+00,7.808429565E+02,1.200000048E+00,1.939582467E+00,1.939582467E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.793173194E+00,2.576535463E+00,1.102167845E+00,3.144664192E+01,-9.594595031E-05,1.247789478E-04,3.560146317E-03,3.941704985E-03,3.208759785E+00,1.670938800E-03,1.360234022E+00,2.032868797E-03,1.654864550E+00,1.056492561E-03,8.600417972E-01,8.276318549E-04,3.716662177E-04,1.060424186E-02,1.516125281E-03,1.234207511E+00,1.234207511E+00,6.428033230E-04,5.232764482E-01,5.232764482E-01,7.813432021E-04,6.360553503E-01,6.360553503E-01,4.076840705E-04,3.318767548E-01,3.318767548E-01,3.195986210E-04,1.443599467E-04,4.118823912E-03,3.941720817E-03,3.208772659E+00,1.670949627E-03,1.360242844E+00,2.032868797E-03,1.654864550E+00,-1.056505600E-03,-8.600523472E-01,8.276410517E-04,-3.716562351E-04,-1.060395688E-02,3.336816728E-01,3.518172503E-01,2.114195824E+00,2.111134529E+00,3.908750488E+03,1.678876020E-02,6.460634992E-03,1.144801602E-01,1.116581168E-02,2.876799740E-02,2.186096087E-02,5.603944417E-03,2.756875801E-06,5.492817611E-02,9.176301956E+00,9.876584045E-06,5.543031421E-06,7.833676413E-03,7.833676413E-03,2.009986474E-06,1.909341663E-01,1.674640328E-01,6.278219074E-02,1.791278005E+00,1.111196637E+00,4.087706283E-02,1.166289091E+00,7.234929204E-01,4.508693889E-02,1.286403656E+00,7.980051637E-01,9.743642062E-02,5.748568103E-02,5.524581671E-02,5.601024628E-02,1.994050108E-02,-2.246599615E-05,4.580408131E-05,-2.333808516E-05,7.407323574E-04,1.436711056E-03,0.000000000E+00,3.318808079E-01,3.072049731E-05,1.438988745E-01,4.887401581E+00,0.000000000E+00,5.648379028E-02,2.003486786E+02,-7.978469372E+00,6.650110722E+00,-2.313040346E-01
6.727827787E-01,4.214454651E+02,1.347717896E+02,9.587731957E-01,3.847882450E-01,1.103742003E+00,3.149155426E+01,2.576916933E+00,2.576820374E+00,2.576787949E+00,2.576787949E+00,1.605223179E+00,7.809821777E+02,1.200000048E+00,1.939783812E+00,1.939783812E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.797480941E+00,2.576916933E+00,1.103620648E+00,3.148809242E+01,-9.652590961E-05,1.213552750E-04,3.462463617E-03,3.885752289E-03,3.163211346E+00,1.657727989E-03,1.349479795E+00,2.006356604E-03,1.633282185E+00,1.035945141E-03,8.433150053E-01,8.076831000E-04,3.617407929E-04,1.032105368E-02,1.494383905E-03,1.216508865E+00,1.216508865E+00,6.376680685E-04,5.190960765E-01,5.190960765E-01,7.710765349E-04,6.276977658E-01,6.276977658E-01,3.996974847E-04,3.253752291E-01,3.253752291E-01,3.118159657E-04,1.404725626E-04,4.007910844E-03,3.885767190E-03,3.163223267E+00,1.657738350E-03,1.349488139E+00,2.006356604E-03,1.633282185E+00,-1.035957364E-03,-8.433250189E-01,8.076924132E-04,-3.617310140E-04,-1.032077521E-02,3.272172213E-01,3.450121284E-01,2.116781712E+00,2.113753319E+00,3.913172363E+03,1.664442383E-02,6.404581945E-03,1.137290299E-01,1.102879271E-02,2.841917612E-02,2.169213444E-02,5.534883589E-03,2.756875801E-06,5.449590459E-02,9.047414780E+00,9.876584045E-06,5.543031421E-06,7.737301756E-03,7.737301756E-03,2.009986474E-06,1.899118125E-01,1.664005369E-01,6.233499944E-02,1.778519034E+00,1.103237748E+00,4.071515054E-02,1.161669493E+00,7.205985785E-01,4.479197413E-02,1.277987957E+00,7.927529812E-01,9.652762860E-02,5.689245462E-02,5.471259356E-02,5.556400493E-02,1.963689364E-02,-2.172269524E-05,4.443361468E-05,-2.271092126E-05,7.364616031E-04,1.428575953E-03,0.000000000E+00,3.253791034E-01,2.989323912E-05,1.447146386E-01,4.893644810E+00,0.000000000E+00,5.499555916E-02,2.003199158E+02,-7.759866238E+00,6.476083279E+00,-2.259760499E-01
6.792980433E-01,4.255267639E+02,1.360578003E+02,9.586989880E-01,3.847584724E-01,1.105179906E+00,3.153258324E+01,2.577291250E+00,2.577194214E+00,2.577161551E+00,2.577161551E+00,1.605340242E+00,7.811185303E+02,1.200000048E+00,1.939981341E+00,1.939981341E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.801761627E+00,2.577291250E+00,1.105061889E+00,3.152921295E+01,-9.699564544E-05,1.181113039E-04,3.369907849E-03,3.829818685E-03,3.117678165E+00,1.644652220E-03,1.338835359E+00,1.980004366E-03,1.611829996E+00,1.015236252E-03,8.264568448E-01,7.881856873E-04,3.518948797E-04,1.004013419E-02,1.472662552E-03,1.198826432E+00,1.198826432E+00,6.325874710E-04,5.149602294E-01,5.149602294E-01,7.608757587E-04,6.193937659E-01,6.193937659E-01,3.916525166E-04,3.188261986E-01,3.188261986E-01,3.042133758E-04,1.366183569E-04,3.897944232E-03,3.829832654E-03,3.117689610E+00,1.644661999E-03,1.338843226E+00,1.980004366E-03,1.611829996E+00,-1.015247894E-03,-8.264663219E-01,7.881951169E-04,-3.518853337E-04,-1.003986131E-02,3.207019567E-01,3.381529152E-01,2.119348764E+00,2.116353035E+00,3.917568359E+03,1.650124975E-02,6.348998751E-03,1.129715368E-01,1.089328155E-02,2.807406336E-02,2.152347751E-02,5.466587376E-03,2.756875801E-06,5.406199023E-02,8.920431137E+00,9.876584045E-06,5.543031421E-06,7.641992066E-03,7.641992066E-03,2.009986474E-06,1.888748556E-01,1.653342545E-01,6.188473478E-02,1.765672207E+00,1.095226407E+00,4.055425525E-02,1.157078862E+00,7.177231908E-01,4.449686036E-02,1.269567847E+00,7.874993682E-01,9.562633932E-02,5.630098656E-02,5.418294296E-02,5.512529984E-02,1.932671480E-02,-2.098994082E-05,4.308105053E-05,-2.209110971E-05,7.323455648E-04,1.420736429E-03,0.000000000E+00,3.188298345E-01,2.907304224E-05,1.455785781E-01,4.899841785E+00,0.000000000E+00,5.351785943E-02,2.002917633E+02,-7.552728176E+00,6.303894520E+00,-2.209193408E-01
6.858644485E-01,4.296401062E+02,1.373541260E+02,9.586268067E-01,3.847295046E-01,1.106605768E+00,3.157326317E+01,2.577657938E+00,2.577560425E+00,2.577528000E+00,2.577528000E+00,1.605454922E+00,7.812520752E+02,1.200000048E+00,1.940174937E+00,1.940174937E+00,3.500000000E+00,2.500000000E+00,6.999999881E-01,1.806013107E+00,2.577657938E+00,1.106490731E+00,3.156998062E+01,-9.736014908E-05,1.150435419E-04,3.282379592E-03,3.773910459E-03,3.072165966E+00,1.631720341E-03,1.328308105E+00,1.953815110E-03,1.590510607E+00,9.943650803E-04,8.094666004E-01,7.691346691E-04,3.421291767E-04,9.761502035E-03,1.450963551E-03,1.181162357E+00,1.181162357E+00,6.275649648E-04,5.108715892E-01,5.108715892E-01,7.507420960E-04,6.111444235E-01,6.111444235E-01,3.835486714E-04,3.122292459E-01,3.122292459E-01,2.967886685E-04,1.327975333E-04,3.788929898E-03,3.773923730E-03,3.072176695E+00,1.631729654E-03,1.328315616E+00,1.953815343E-03,1.590510607E+00,-9.943761397E-04,-8.094756007E-01,7.691440987E-04,-3.421198344E-04,-9.761235677E-03,3.141355217E-01,3.312391043E-01,2.121895313E+00,2.118931770E+00,3.921935791E+03,1.635922678E-02,6.293880288E-03,1.122076362E-01,1.075929776E-02,2.773270197E-02,2.135503478E-02,5.399064161E-03,2.756875801E-06,5.362646282E-02,8.795352936E+00,9.876584045E-06,5.543031421E-06,7.547758985E-03,7.547758985E-03,2.009986474E-06,1.878231317E-01,1.642652899E-01,6.143137813E-02,1.752737164E+00,1.087162018E+00,4.039449990E-02,1.152520895E+00,7.148689628E-01,4.420161992E-02,1.261144161E+00,7.822448015E-01,9.473248571E-02,5.571085215E-02,5.365686119E-02,5.469441786E-02,1.900987141E-02,-2.026835682E-05,4.174810965E-05,-2.147975465E-05,7.283900632E-04,1.413203892E-03,0.000000000E+00,3.122327030E-01,2.825994852E-05,1.464938670E-01,4.905988693E+00,0.000000000E+00,5.205052346E-02,2.002642365E+02,-7.356834412E+00,6.133504391E+00,-2.162834853E-01
